20190111,14:45,63.54
20190111,15:00,63.05
20190111,15:15,63.61
20190111,15:30,63.78
20190111,15:45,64.05
20190111,16:00,63.74
20190111,16:15,63.5
20190111,16:30,63.74
20190111,16:45,63.08
20190111,17:00,62.53
20190111,17:15,62.74
20190111,17:30,61.94
20190111,17:45,61.94
20190111,18:00,60.42
20190111,18:15,59.62
20190111,18:30,58.96
20190111,18:45,59.48
20190111,19:00,60.24
20190111,19:15,60.14
20190111,19:30,60.59
20190111,19:45,63.36
20190111,20:00,68.04
20190111,20:15,70.05
20190111,20:30,71.64
20190111,20:45,72.93
20190111,21:00,74.04
20190111,21:15,74.63
20190111,21:30,77.16
20190111,21:45,78.89
20190111,22:00,80.69
20190111,22:15,81.77
20190111,22:30,83.4
20190111,22:45,83.95
20190111,23:00,85.68
20190111,23:15,86.24
20190111,23:30,86.1
20190111,23:45,86.34
20190112,00:00,87.18
20190112,00:15,87.8
20190112,00:30,87.28
20190112,00:45,86.76
20190112,01:00,86.14
20190112,01:15,85.23
20190112,01:30,84.71
20190112,01:45,84.16
20190112,02:00,84.3
20190112,02:15,83.29
20190112,02:30,83.12
20190112,02:45,82.42
20190112,03:00,81.39
20190112,03:15,81.28
20190112,03:30,79.89
20190112,03:45,79.45
20190112,04:00,78.99
20190112,04:15,78.48
20190112,04:30,77.95
20190112,04:45,77.12
20190112,05:00,76.71
20190112,05:15,75.87
20190112,05:30,75.42
20190112,05:45,74.66
20190112,06:00,72.2
20190112,06:15,68.98
20190112,06:30,67.73
20190112,06:45,67.1
20190112,07:00,65.68
20190112,07:15,65.16
20190112,07:30,64.99
20190112,07:45,64.44
20190112,08:00,64.47
20190112,08:15,64.43
20190112,08:30,64.16
20190112,08:45,63.81
20190112,09:00,63.08
20190112,09:15,62.11
20190112,09:30,61.84
20190112,09:45,61.11
20190112,10:00,59.89
20190112,10:15,60.17
20190112,10:30,59.44
20190112,10:45,59.37
20190112,11:00,59.03
20190112,11:15,58.79
20190112,11:30,58.44
20190112,11:45,58.75
20190112,12:00,57.85
20190112,12:15,58.41
20190112,12:30,58.27
20190112,12:45,58.47
20190112,13:00,58.99
20190112,13:15,59.58
20190112,13:30,59.86
20190112,13:45,60.35
20190112,14:00,61.11
20190112,14:15,60.97
20190112,14:30,61.49
20190112,14:45,61.97
20190112,15:00,61.66
20190112,15:15,62.53
20190112,15:30,62.81
20190112,15:45,62.53
20190112,16:00,62.77
20190112,16:15,63.08
20190112,16:30,61.87
20190112,16:45,61.49
20190112,17:00,61.25
20190112,17:15,61.11
20190112,17:30,61.25
20190112,17:45,61.42
20190112,18:00,60.52
20190112,18:15,60.35
20190112,18:30,60.87
20190112,18:45,60.42
20190112,19:00,59.86
20190112,19:15,60.38
20190112,19:30,60.87
20190112,19:45,64.09
20190112,20:00,69.32
20190112,20:15,70.88
20190112,20:30,71.89
20190112,20:45,73.41
20190112,21:00,74.97
20190112,21:15,74.73
20190112,21:30,75.35
20190112,21:45,76.29
20190112,22:00,77.43
20190112,22:15,78.54
20190112,22:30,79.86
20190112,22:45,80.62
20190112,23:00,81.77
20190112,23:15,82.91
20190112,23:30,83.5
20190112,23:45,83.85
20190113,00:00,84.58
20190113,00:15,84.99
20190113,00:30,84.64
20190113,00:45,84.3
20190113,01:00,84.19
20190113,01:15,83.54
20190113,01:30,82.7
20190113,01:45,82.77
20190113,02:00,82.11
20190113,02:15,82.01
20190113,02:30,81.66
20190113,02:45,80.45
20190113,03:00,79.27
20190113,03:15,78.68
20190113,03:30,78.44
20190113,03:45,78.06
20190113,04:00,77.4
20190113,04:15,76.19
20190113,04:30,75.6
20190113,04:45,75.42
20190113,05:00,74.9
20190113,05:15,74.52
20190113,05:30,73.66
20190113,05:45,73.45
20190113,06:00,70.78
20190113,06:15,69.46
20190113,06:30,67.97
20190113,06:45,66.38
20190113,07:00,66.24
20190113,07:15,66.14
20190113,07:30,65.3
20190113,07:45,64.57
20190113,08:00,64.82
20190113,08:15,65.06
20190113,08:30,63.88
20190113,08:45,63.6
20190113,09:00,62.77
20190113,09:15,62.29
20190113,09:30,62.25
20190113,09:45,61.39
20190113,10:00,61.07
20190113,10:15,60.35
20190113,10:30,59.97
20190113,10:45,59.37
20190113,11:00,58.99
20190113,11:15,58.86
20190113,11:30,57.3
20190113,11:45,56.08
20190113,12:00,56.71
20190113,12:15,57.16
20190113,12:30,57.92
20190113,12:45,58.54
20190113,13:00,59.44
20190113,13:15,59.51
20190113,13:30,59.62
20190113,13:45,60.31
20190113,14:00,61.25
20190113,14:15,61.73
20190113,14:30,61.87
20190113,14:45,63.05
20190113,15:00,62.81
20190113,15:15,62.88
20190113,15:30,63.53
20190113,15:45,64.26
20190113,16:00,64.43
20190113,16:15,64.78
20190113,16:30,64.92
20190113,16:45,64.06
20190113,17:00,64.37
20190113,17:15,65.03
20190113,17:30,64.54
20190113,17:45,64.82
20190113,18:00,65.27
20190113,18:15,64.92
20190113,18:30,65.34
20190113,18:45,64.44
20190113,19:00,63.53
20190113,19:15,63.57
20190113,19:30,63.85
20190113,19:45,66.59
20190113,20:00,70.74
20190113,20:15,72.89
20190113,20:30,74.66
20190113,20:45,75.84
20190113,21:00,76.88
20190113,21:15,77.99
20190113,21:30,78.96
20190113,21:45,80.38
20190113,22:00,83.08
20190113,22:15,85.75
20190113,22:30,87.52
20190113,22:45,88.49
20190113,23:00,88.94
20190113,23:15,90.19
20190113,23:30,90.92
20190113,23:45,90.57
20190114,00:00,90.85
20190114,00:15,90.74
20190114,00:30,90.29
20190114,00:45,89.15
20190114,01:00,88.08
20190114,01:15,87.59
20190114,01:30,87
20190114,01:45,86.03
20190114,02:00,85.03
20190114,02:15,83.95
20190114,02:30,83.64
20190114,02:45,83.19
20190114,03:00,82.25
20190114,03:15,81.73
20190114,03:30,81.35
20190114,03:45,80.17
20190114,04:00,79.72
20190114,04:15,79.41
20190114,04:30,79.03
20190114,04:45,77.88
20190114,05:00,77.75
20190114,05:15,76.57
20190114,05:30,76.43
20190114,05:45,75.04
20190114,06:00,72.13
20190114,06:15,69.18
20190114,06:30,66.9
20190114,06:45,67.31
20190114,07:00,66.17
20190114,07:15,65.27
20190114,07:30,65.27
20190114,07:45,64.05
20190114,08:00,63.74
20190114,08:15,63.26
20190114,08:30,62.67
20190114,08:45,62.46
20190114,09:00,61.87
20190114,09:15,60.94
20190114,09:30,61.25
20190114,09:45,59.96
20190114,10:00,59.72
20190114,10:15,59.2
20190114,10:30,58.89
20190114,10:45,58.58
20190114,11:00,58.44
20190114,11:15,58.89
20190114,11:30,58.16
20190114,11:45,58.23
20190114,12:00,57.82
20190114,12:15,58.44
20190114,12:30,59.24
20190114,12:45,59.41
20190114,13:00,60.73
20190114,13:15,61.73
20190114,13:30,62.29
20190114,13:45,62.17
20190114,14:00,63.92
20190114,14:15,64.33
20190114,14:30,64.75
20190114,14:45,65.34
20190114,15:00,65.41
20190114,15:15,66.03
20190114,15:30,65.61
20190114,15:45,66.27
20190114,16:00,66.27
20190114,16:15,66.14
20190114,16:30,66.07
20190114,16:45,65.51
20190114,17:00,65.23
20190114,17:15,65.06
20190114,17:30,64.64
20190114,17:45,64.4
20190114,18:00,63.92
20190114,18:15,63.5
20190114,18:30,61.87
20190114,18:45,62.18
20190114,19:00,62.91
20190114,19:15,63.95
20190114,19:30,65.37
20190114,19:45,69.12
20190114,20:00,73.66
20190114,20:15,75.88
20190114,20:30,78.37
20190114,20:45,79.76
20190114,21:00,81.77
20190114,21:15,84.06
20190114,21:30,86.03
20190114,21:45,87.56
20190114,22:00,89.98
20190114,22:15,92.03
20190114,22:30,92.38
20190114,22:45,93.45
20190114,23:00,94.21
20190114,23:15,95.49
20190114,23:30,94.59
20190114,23:45,93.66
20190115,00:00,93.48
20190115,00:15,93.93
20190115,00:30,93.69
20190115,00:45,91.92
20190115,01:00,91.06
20190115,01:15,90.22
20190115,01:30,89.46
20190115,01:45,88.21
20190115,02:00,83.71
20190115,02:15,81.87
20190115,02:30,84.16
20190115,02:45,84.4
20190115,03:00,84.09
20190115,03:15,83.02
20190115,03:30,82.98
20190115,03:45,82.11
20190115,04:00,81.56
20190115,04:15,81.11
20190115,04:30,80.52
20190115,04:45,80.14
20190115,05:00,79.62
20190115,05:15,78.61
20190115,05:30,78.51
20190115,05:45,77.99
20190115,06:00,75.22
20190115,06:15,71.92
20190115,06:30,69.84
20190115,06:45,68.63
20190115,07:00,67.49
20190115,07:15,66.97
20190115,07:30,65.96
20190115,07:45,64.78
20190115,08:00,64.57
20190115,08:15,64.4
20190115,08:30,63.61
20190115,08:45,62.77
20190115,09:00,62.25
20190115,09:15,61.52
20190115,09:30,61.21
20190115,09:45,61.21
20190115,10:00,61.01
20190115,10:15,60.52
20190115,10:30,60.31
20190115,10:45,59.96
20190115,11:00,59.44
20190115,11:15,59.03
20190115,11:30,59.13
20190115,11:45,59.06
20190115,12:00,59.03
20190115,12:15,59.51
20190115,12:30,60.1
20190115,12:45,61.11
20190115,13:00,62.29
20190115,13:15,62.81
20190115,13:30,63.71
20190115,13:45,64.57
20190115,14:00,65.41
20190115,14:15,64.89
20190115,14:30,65.37
20190115,14:45,66.27
20190115,15:00,66.48
20190115,15:15,66.52
20190115,15:30,67.38
20190115,15:45,67.35
20190115,16:00,67.49
20190115,16:15,67.07
20190115,16:30,66.76
20190115,16:45,65.93
20190115,17:00,65.37
20190115,17:15,65.2
20190115,17:30,63.78
20190115,17:45,62.77
20190115,18:00,62.15
20190115,18:15,61.39
20190115,18:30,60.55
20190115,18:45,61.07
20190115,19:00,60.52
20190115,19:15,61.94
20190115,19:30,63.92
20190115,19:45,67.24
20190115,20:00,72.44
20190115,20:15,74.38
20190115,20:30,76.36
20190115,20:45,78.89
20190115,21:00,80.59
20190115,21:15,82.81
20190115,21:30,84.92
20190115,21:45,87.04
20190115,22:00,88.08
20190115,22:15,89.84
20190115,22:30,91.37
20190115,22:45,93.8
20190115,23:00,93.97
20190115,23:15,93.97
20190115,23:30,94.25
20190115,23:45,94.32
20190116,00:00,92.58
20190116,00:15,91.89
20190116,00:30,91.09
20190116,00:45,89.36
20190116,01:00,88.73
20190116,01:15,88.15
20190116,01:30,87.76
20190116,01:45,86.06
20190116,02:00,85.37
20190116,02:15,85.37
20190116,02:30,85.55
20190116,02:45,84.54
20190116,03:00,83.6
20190116,03:15,82.98
20190116,03:30,81.94
20190116,03:45,81.59
20190116,04:00,81.39
20190116,04:15,80.31
20190116,04:30,79.62
20190116,04:45,79.24
20190116,05:00,78.34
20190116,05:15,77.85
20190116,05:30,77.95
20190116,05:45,76.95
20190116,06:00,73.69
20190116,06:15,70.81
20190116,06:30,68.94
20190116,06:45,67.45
20190116,07:00,66.38
20190116,07:15,66.07
20190116,07:30,65.68
20190116,07:45,63.74
20190116,08:00,64.23
20190116,08:15,64.23
20190116,08:30,63.33
20190116,08:45,63.5
20190116,09:00,63.12
20190116,09:15,63.05
20190116,09:30,62.36
20190116,09:45,61.8
20190116,10:00,61.84
20190116,10:15,61.9
20190116,10:30,60.87
20190116,10:45,61
20190116,11:00,61.14
20190116,11:15,60.28
20190116,11:30,60.42
20190116,11:45,60.97
20190116,12:00,60.73
20190116,12:15,61.66
20190116,12:30,62.32
20190116,12:45,63.43
20190116,13:00,64.33
20190116,13:15,65.13
20190116,13:30,66
20190116,13:45,66.17
20190116,14:00,67.07
20190116,14:15,67.8
20190116,14:30,68.28
20190116,14:45,68.63
20190116,15:00,68.42
20190116,15:15,68.21
20190116,15:30,68.11
20190116,15:45,68.49
20190116,16:00,68.32
20190116,16:15,67.42
20190116,16:30,67.52
20190116,16:45,67.52
20190116,17:00,67.52
20190116,17:15,67.1
20190116,17:30,67.04
20190116,17:45,65.51
20190116,18:00,65.06
20190116,18:15,64.26
20190116,18:30,63.36
20190116,18:45,62.95
20190116,19:00,61.97
20190116,19:15,62.39
20190116,19:30,63.26
20190116,19:45,68.04
20190116,20:00,72.58
20190116,20:15,74.49
20190116,20:30,76.19
20190116,20:45,77.68
20190116,21:00,78.65
20190116,21:15,80.07
20190116,21:30,83.08
20190116,21:45,84.89
20190116,22:00,87.31
20190116,22:15,88.67
20190116,22:30,89.53
20190116,22:45,89.53
20190116,23:00,89.81
20190116,23:15,89.32
20190116,23:30,89.46
20190116,23:45,89.74
20190117,00:00,91.3
20190117,00:15,90.78
20190117,00:30,90.85
20190117,00:45,89.36
20190117,01:00,88.39
20190117,01:15,88.21
20190117,01:30,86.9
20190117,01:45,86.31
20190117,02:00,85.58
20190117,02:15,84.61
20190117,02:30,83.95
20190117,02:45,83.02
20190117,03:00,82.77
20190117,03:15,81.98
20190117,03:30,81.35
20190117,03:45,81.21
20190117,04:00,80.38
20190117,04:15,79.62
20190117,04:30,78.79
20190117,04:45,78.2
20190117,05:00,77.61
20190117,05:15,76.95
20190117,05:30,76.85
20190117,05:45,75.49
20190117,06:00,73.07
20190117,06:15,69.88
20190117,06:30,67.35
20190117,06:45,66.59
20190117,07:00,66.17
20190117,07:15,65.65
20190117,07:30,64.33
20190117,07:45,63.92
20190117,08:00,63.74
20190117,08:15,62.32
20190117,08:30,61.87
20190117,08:45,61.63
20190117,09:00,61.39
20190117,09:15,60.76
20190117,09:30,60.66
20190117,09:45,60.35
20190117,10:00,59.72
20190117,10:15,59.51
20190117,10:30,59.41
20190117,10:45,59.72
20190117,11:00,59.51
20190117,11:15,59.2
20190117,11:30,59.34
20190117,11:45,59.69
20190117,12:00,60.52
20190117,12:15,60.66
20190117,12:30,62.04
20190117,12:45,63.08
20190117,13:00,64.09
20190117,13:15,65.27
20190117,13:30,64.82
20190117,13:45,64.96
20190117,14:00,65.03
20190117,14:15,66.45
20190117,14:30,66.62
20190117,14:45,67.45
20190117,15:00,68.01
20190117,15:15,68.6
20190117,15:30,68.6
20190117,15:45,68.56
20190117,16:00,67.97
20190117,16:15,67.97
